sessionid,scripcode,buyorsell,typecode,rate,qty,minfillqty,avlqty,actionid,tradetimestamp,retetion,audcode,ordid,errorcode
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:00.123084,3,T,1646209993660283011,0
3,500003,B,L,19200,10,0,1605,0,2022-03-02 15:10:00.123084,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,1595,0,2022-03-02 15:10:00.214696,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:00.214696,3,T,1646209993660283015,0
3,500003,S,L,19200,5,0,0,0,2022-03-02 15:10:00.242730,4,T,1646209993660283019,0
3,500003,B,L,19200,5,0,1590,0,2022-03-02 15:10:00.242730,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,1580,0,2022-03-02 15:10:00.272202,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:00.272202,3,T,1646209993660283023,0
3,500003,S,L,19200,23,0,0,0,2022-03-02 15:10:00.346680,3,T,1646209993660283033,0
3,500003,B,L,19200,23,0,1557,0,2022-03-02 15:10:00.346680,4,T,1646209993660028441,0
3,500003,B,L,19200,21,0,1536,0,2022-03-02 15:10:00.361448,4,T,1646209993660028441,0
3,500003,S,L,19200,21,0,0,0,2022-03-02 15:10:00.361448,3,T,1646209993660283037,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:00.371596,3,T,1646209993660283039,0
3,500003,B,L,19200,10,0,1526,0,2022-03-02 15:10:00.371596,4,T,1646209993660028441,0
3,500003,B,L,19200,25,0,1501,0,2022-03-02 15:10:02.372846,4,T,1646209993660028441,0
3,500003,S,L,19200,25,0,0,0,2022-03-02 15:10:02.372846,3,T,1646209993660283056,0
3,500003,B,L,19200,10,0,1491,0,2022-03-02 15:10:02.372892,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:02.372892,3,T,1646209993660283057,0
3,500003,B,L,19200,25,0,1466,0,2022-03-02 15:10:02.372951,4,T,1646209993660028441,0
3,500003,S,L,19200,25,0,0,0,2022-03-02 15:10:02.372951,3,T,1646209993660283059,0
3,500003,S,L,19200,2,0,0,0,2022-03-02 15:10:02.372990,4,T,1646209993660282848,0
3,500003,B,L,19200,2,0,1464,0,2022-03-02 15:10:02.372990,4,T,1646209993660028441,0
3,500003,B,L,19200,2,0,1462,0,2022-03-02 15:10:02.373043,4,T,1646209993660028441,0
3,500003,S,L,19200,2,0,0,0,2022-03-02 15:10:02.373043,4,T,1646209993660282849,0
3,500003,B,L,19200,100,0,1362,0,2022-03-02 15:10:02.373107,4,T,1646209993660028441,0
3,500003,S,L,19200,100,0,0,0,2022-03-02 15:10:02.373107,3,T,1646209993660283061,0
3,500003,B,L,19200,499,0,863,0,2022-03-02 15:10:02.373259,4,T,1646209993660028441,0
3,500003,S,L,19200,499,0,0,0,2022-03-02 15:10:02.373259,3,T,1646209993660283065,0
3,500003,B,L,19200,100,0,763,0,2022-03-02 15:10:02.373335,4,T,1646209993660028441,0
3,500003,S,L,19200,100,0,0,0,2022-03-02 15:10:02.373335,3,T,1646209993660283068,0
3,500003,S,L,19200,2,0,0,0,2022-03-02 15:10:02.373446,3,T,1646209993660283071,0
3,500003,B,L,19200,2,0,761,0,2022-03-02 15:10:02.373446,4,T,1646209993660028441,0
3,500003,B,L,19200,37,0,724,0,2022-03-02 15:10:02.373478,4,T,1646209993660028441,0
3,500003,S,L,19200,37,0,0,0,2022-03-02 15:10:02.373478,3,T,1646209993660283072,0
3,500003,B,L,19200,10,0,714,0,2022-03-02 15:10:08.831421,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:08.831421,3,T,1646209993660283098,0
3,500003,S,L,19200,5,0,0,0,2022-03-02 15:10:08.831672,4,T,1646209993660283106,0
3,500003,B,L,19200,5,0,709,0,2022-03-02 15:10:08.831672,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,699,0,2022-03-02 15:10:08.898401,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:08.898401,3,T,1646209993660283115,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:08.945005,3,T,1646209993660283124,0
3,500003,B,L,19200,10,0,689,0,2022-03-02 15:10:08.945005,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,679,0,2022-03-02 15:10:09.010686,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.010686,3,T,1646209993660283129,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.040358,3,T,1646209993660283137,0
3,500003,B,L,19200,10,0,669,0,2022-03-02 15:10:09.040358,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,659,0,2022-03-02 15:10:09.137568,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.137568,3,T,1646209993660283141,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.168194,3,T,1646209993660283147,0
3,500003,B,L,19200,10,0,649,0,2022-03-02 15:10:09.168194,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,639,0,2022-03-02 15:10:09.259929,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.259929,3,T,1646209993660283151,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.317306,3,T,1646209993660283155,0
3,500003,B,L,19200,10,0,629,0,2022-03-02 15:10:09.317306,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,619,0,2022-03-02 15:10:09.416824,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.416824,3,T,1646209993660283159,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.445273,3,T,1646209993660283162,0
3,500003,B,L,19200,10,0,609,0,2022-03-02 15:10:09.445273,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,599,0,2022-03-02 15:10:09.510667,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.510667,3,T,1646209993660283169,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.551381,3,T,1646209993660283175,0
3,500003,B,L,19200,10,0,589,0,2022-03-02 15:10:09.551381,4,T,1646209993660028441,0
3,500003,B,L,19200,10,0,579,0,2022-03-02 15:10:09.593495,4,T,1646209993660028441,0
3,500003,S,L,19200,10,0,0,0,2022-03-02 15:10:09.593495,3,T,1646209993660283179,0
3,500003,S,L,19200,5,0,0,0,2022-03-02 15:10:13.840522,4,T,1646209993660283207,0
3,500003,B,L,19200,5,0,574,0,2022-03-02 15:10:13.840522,4,T,1646209993660028441,0
3,500003,B,L,19200,293,0,281,0,2022-03-02 15:10:13.841568,4,T,1646209993660028441,0
3,500003,S,L,19200,293,0,0,0,2022-03-02 15:10:13.841568,3,T,1646209993660283212,0
3,500003,S,L,19200,281,0,456,0,2022-03-02 15:10:13.841662,3,T,1646209993660283213,0
3,500003,S,L,19200,456,0,0,0,2022-03-02 15:10:13.841662,3,T,1646209993660283213,0
3,500003,B,L,19200,281,0,0,0,2022-03-02 15:10:13.841662,4,T,1646209993660028441,0
3,500003,B,L,19200,456,0,194,0,2022-03-02 15:10:13.841662,0,T,1646209993660282940,0
3,500003,B,L,19200,194,0,0,0,2022-03-02 15:10:13.841714,0,T,1646209993660282940,0
3,500003,S,L,19200,100,0,180,0,2022-03-02 15:10:13.841714,3,T,1646209993660283214,0
3,500003,B,L,19200,100,0,0,0,2022-03-02 15:10:13.841714,0,T,1646209993660283094,0
3,500003,S,L,19200,194,0,280,0,2022-03-02 15:10:13.841714,3,T,1646209993660283214,0
3,500003,B,L,19080,170,0,353,0,2022-03-02 15:11:33.893332,4,T,1646209993660288057,0
3,500003,S,G,19080,15,0,170,0,2022-03-02 15:11:33.893332,0,T,1646209993660288060,0
3,500003,S,G,19080,170,0,0,0,2022-03-02 15:11:33.893332,0,T,1646209993660288060,0
3,500003,S,G,19100,15,0,185,0,2022-03-02 15:11:33.893332,0,T,1646209993660288060,0
3,500003,B,L,19100,15,0,0,0,2022-03-02 15:11:33.893332,0,T,1646209993660269364,0
3,500003,B,L,19080,15,0,0,0,2022-03-02 15:11:33.893332,0,T,1646209993660243375,0
3,500003,B,L,19085,2,0,13,0,2022-03-02 15:11:48.059763,0,T,1646209993660288063,0
3,500003,S,L,19085,2,2,0,0,2022-03-02 15:11:48.059763,0,T,1646209993660288197,0
3,500003,S,L,19145,325,0,17,0,2022-03-02 15:12:14.111495,4,T,1646209993660283104,0
3,500003,S,L,19120,116,0,0,0,2022-03-02 15:12:14.111495,0,T,1646209993660288365,0
3,500003,B,G,19115,44,0,456,0,2022-03-02 15:12:14.111495,0,T,1646209993660288375,0
3,500003,B,G,19120,116,0,340,0,2022-03-02 15:12:14.111495,0,T,1646209993660288375,0
3,500003,B,G,19130,15,0,325,0,2022-03-02 15:12:14.111495,0,T,1646209993660288375,0
3,500003,B,G,19145,325,0,0,0,2022-03-02 15:12:14.111495,0,T,1646209993660288375,0
3,500003,S,L,19130,15,0,0,0,2022-03-02 15:12:14.111495,0,T,1646209993660261500,0
3,500003,S,L,19115,44,0,0,0,2022-03-02 15:12:14.111495,4,T,1646209993660288371,0
3,500003,S,L,19165,57,0,255,0,2022-03-02 15:12:14.111615,0,T,1646209993660237607,0
3,500003,B,G,19145,17,0,72,0,2022-03-02 15:12:14.111615,0,T,1646209993660216702,0
3,500003,S,L,19145,17,0,0,0,2022-03-02 15:12:14.111615,4,T,1646209993660283104,0
3,500003,B,G,19150,15,0,57,0,2022-03-02 15:12:14.111615,0,T,1646209993660216702,0
3,500003,B,G,19165,57,0,0,0,2022-03-02 15:12:14.111615,0,T,1646209993660216702,0
3,500003,S,L,19150,15,0,0,0,2022-03-02 15:12:14.111615,0,T,1646209993660261530,0
3,500003,B,L,19085,56,0,214,0,2022-03-02 15:12:19.497240,0,T,1646209993660288545,0
3,500003,B,L,19090,44,0,0,0,2022-03-02 15:12:19.497240,4,T,1646209993660288549,0
3,500003,S,G,19085,56,0,0,0,2022-03-02 15:12:19.497240,0,T,1646209993660288559,0
3,500003,S,G,19090,44,0,56,0,2022-03-02 15:12:19.497240,0,T,1646209993660288559,0
3,500003,S,L,19125,36,0,219,0,2022-03-02 15:12:23.767820,0,T,1646209993660237607,0
3,500003,B,G,19125,36,0,0,0,2022-03-02 15:12:23.767820,4,T,1646209993660288611,0
3,500003,B,L,19085,20,0,280,0,2022-03-02 15:12:24.872010,0,T,1646209993660288610,0
3,500003,S,G,19085,20,0,0,0,2022-03-02 15:12:24.872010,0,T,1646209993660288613,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:37.779863,4,T,1646209993660288700,0
3,500003,S,L,19125,5,0,214,0,2022-03-02 15:12:37.779863,0,T,1646209993660237607,0
3,500003,S,L,19125,5,0,209,0,2022-03-02 15:12:37.780899,0,T,1646209993660237607,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:37.780899,4,T,1646209993660288701,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:40.525714,4,T,1646209993660288719,0
3,500003,S,L,19125,5,0,204,0,2022-03-02 15:12:40.525714,0,T,1646209993660237607,0
3,500003,S,L,19125,5,0,199,0,2022-03-02 15:12:40.949003,0,T,1646209993660237607,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:40.949003,4,T,1646209993660288726,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:40.964884,4,T,1646209993660288727,0
3,500003,S,L,19125,5,0,194,0,2022-03-02 15:12:40.964884,0,T,1646209993660237607,0
3,500003,S,L,19125,5,0,189,0,2022-03-02 15:12:40.983919,0,T,1646209993660237607,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:40.983919,4,T,1646209993660288730,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:41.006115,4,T,1646209993660288734,0
3,500003,S,L,19125,5,0,184,0,2022-03-02 15:12:41.006115,0,T,1646209993660237607,0
3,500003,S,L,19125,5,0,179,0,2022-03-02 15:12:41.007255,0,T,1646209993660237607,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:41.007255,4,T,1646209993660288735,0
3,500003,B,L,19125,5,0,0,0,2022-03-02 15:12:46.765759,4,T,1646209993660288773,0
3,500003,S,L,19125,5,0,174,0,2022-03-02 15:12:46.765759,0,T,1646209993660237607,0
3,500003,S,L,19125,10,0,164,0,2022-03-02 15:12:46.781528,0,T,1646209993660237607,0
3,500003,B,L,19125,10,0,0,0,2022-03-02 15:12:46.781528,3,T,1646209993660288784,0
3,500003,S,L,19125,25,0,139,0,2022-03-02 15:12:46.934026,0,T,1646209993660237607,0
3,500003,B,L,19125,25,0,0,0,2022-03-02 15:12:46.934026,3,T,1646209993660288797,0
3,500003,S,L,19125,10,0,129,0,2022-03-02 15:12:46.934139,0,T,1646209993660237607,0
3,500003,B,L,19125,10,0,0,0,2022-03-02 15:12:46.934139,3,T,1646209993660288803,0
3,500003,S,L,19125,129,0,0,0,2022-03-02 15:12:46.934178,0,T,1646209993660237607,0
3,500003,S,L,19125,20,0,0,0,2022-03-02 15:12:46.934178,0,T,1646209993660288760,0
3,500003,B,L,19125,20,0,1,0,2022-03-02 15:12:46.934178,4,T,1646209993660288804,0
3,500003,B,L,19125,129,0,21,0,2022-03-02 15:12:46.934178,4,T,1646209993660288804,0
3,500003,S,L,19180,1,0,9,0,2022-03-02 15:12:46.954867,0,T,1646209993660288196,0
3,500003,B,L,19180,1,0,0,0,2022-03-02 15:12:46.954867,4,T,1646209993660288819,0
3,500003,B,L,19180,1,0,0,0,2022-03-02 15:12:46.954925,4,T,1646209993660288820,0
3,500003,S,L,19180,1,0,8,0,2022-03-02 15:12:46.954925,0,T,1646209993660288196,0
3,500003,S,L,19180,3,0,5,0,2022-03-02 15:12:46.954978,0,T,1646209993660288196,0
3,500003,B,L,19180,3,0,0,0,2022-03-02 15:12:46.954978,4,T,1646209993660288821,0
3,500003,B,L,19125,1,0,14,0,2022-03-02 15:12:48.724859,0,T,1646209993660262209,0
3,500003,S,G,19125,1,1,0,0,2022-03-02 15:12:48.724859,0,T,1646209993660288867,0
3,500003,B,L,19140,35,0,268,0,2022-03-02 15:13:23.634114,4,T,1646209993660288586,0
3,500003,S,G,19140,35,0,0,0,2022-03-02 15:13:23.634114,4,T,1646209993660293001,0
3,500003,B,L,19180,1,0,0,0,2022-03-02 15:13:24.412416,3,T,1646209993660293022,0
3,500003,S,L,19180,1,0,4,0,2022-03-02 15:13:24.412416,0,T,1646209993660288196,0
3,500003,S,L,19180,4,0,0,0,2022-03-02 15:13:24.412560,0,T,1646209993660288196,0
3,500003,B,L,19180,4,0,21,0,2022-03-02 15:13:24.412560,3,T,1646209993660293027,0
3,500003,B,L,19180,21,0,0,0,2022-03-02 15:13:24.412560,3,T,1646209993660293027,0
3,500003,S,L,19180,21,0,29,0,2022-03-02 15:13:24.412560,0,T,1646209993660288255,0
3,500003,S,L,19180,29,0,0,0,2022-03-02 15:13:24.426856,0,T,1646209993660288255,0
3,500003,B,L,19180,29,0,10,0,2022-03-02 15:13:24.426856,4,T,1646209993660293014,0
3,500003,S,L,19200,2,0,998,0,2022-03-02 15:13:25.742361,4,T,1646209993660211996,0
3,500003,B,L,19200,2,0,0,0,2022-03-02 15:13:25.742361,4,T,1646209993660293069,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:29.179326,3,T,1646209993660293149,0
3,500003,S,L,19200,10,0,988,0,2022-03-02 15:13:29.179326,4,T,1646209993660211996,0
3,500003,S,L,19200,10,0,978,0,2022-03-02 15:13:29.179547,4,T,1646209993660211996,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:29.179547,3,T,1646209993660293152,0
3,500003,B,L,19200,29,0,0,0,2022-03-02 15:13:29.179590,3,T,1646209993660293153,0
3,500003,S,L,19200,29,0,949,0,2022-03-02 15:13:29.179590,4,T,1646209993660211996,0
3,500003,S,L,19200,25,0,924,0,2022-03-02 15:13:29.179629,4,T,1646209993660211996,0
3,500003,B,L,19200,25,0,0,0,2022-03-02 15:13:29.179629,3,T,1646209993660293154,0
3,500003,B,L,19200,205,0,0,0,2022-03-02 15:13:29.194003,4,T,1646209993660293141,0
3,500003,S,L,19200,205,0,719,0,2022-03-02 15:13:29.194003,4,T,1646209993660211996,0
3,500003,S,L,19200,10,0,709,0,2022-03-02 15:13:29.194382,4,T,1646209993660211996,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:29.194382,3,T,1646209993660293168,0
3,500003,B,L,19200,27,0,0,0,2022-03-02 15:13:29.194417,3,T,1646209993660293169,0
3,500003,S,L,19200,27,0,682,0,2022-03-02 15:13:29.194417,4,T,1646209993660211996,0
3,500003,S,L,19200,25,0,657,0,2022-03-02 15:13:29.194494,4,T,1646209993660211996,0
3,500003,B,L,19200,25,0,0,0,2022-03-02 15:13:29.194494,3,T,1646209993660293172,0
3,500003,S,L,19200,15,0,642,0,2022-03-02 15:13:35.999767,4,T,1646209993660211996,0
3,500003,B,L,19200,15,0,0,0,2022-03-02 15:13:35.999767,0,T,1646209993660288958,0
3,500003,S,L,19200,10,0,632,0,2022-03-02 15:13:36.794479,4,T,1646209993660211996,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:36.794479,3,T,1646209993660293238,0
3,500003,B,L,19200,50,0,0,0,2022-03-02 15:13:36.794593,3,T,1646209993660293241,0
3,500003,S,L,19200,50,0,582,0,2022-03-02 15:13:36.794593,4,T,1646209993660211996,0
3,500003,S,L,19200,5,0,577,0,2022-03-02 15:13:36.794694,4,T,1646209993660211996,0
3,500003,B,L,19200,5,0,0,0,2022-03-02 15:13:36.794694,4,T,1646209993660293242,0
3,500003,B,L,19200,100,0,0,0,2022-03-02 15:13:36.809439,3,T,1646209993660293255,0
3,500003,S,L,19200,100,0,477,0,2022-03-02 15:13:36.809439,4,T,1646209993660211996,0
3,500003,S,L,19200,10,0,467,0,2022-03-02 15:13:36.809515,4,T,1646209993660211996,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:36.809515,3,T,1646209993660293257,0
3,500003,B,L,19200,48,0,0,0,2022-03-02 15:13:36.809568,3,T,1646209993660293259,0
3,500003,S,L,19200,48,0,419,0,2022-03-02 15:13:36.809568,4,T,1646209993660211996,0
3,500003,S,L,19200,25,0,394,0,2022-03-02 15:13:36.809620,4,T,1646209993660211996,0
3,500003,B,L,19200,25,0,0,0,2022-03-02 15:13:36.809620,3,T,1646209993660293261,0
3,500003,S,L,19200,50,0,344,0,2022-03-02 15:13:36.809657,4,T,1646209993660211996,0
3,500003,B,L,19200,50,0,0,0,2022-03-02 15:13:36.809657,3,T,1646209993660293262,0
3,500003,S,L,19200,170,0,174,0,2022-03-02 15:13:36.823755,4,T,1646209993660211996,0
3,500003,B,L,19200,170,0,0,0,2022-03-02 15:13:36.823755,4,T,1646209993660293173,0
3,500003,S,L,19200,10,0,164,0,2022-03-02 15:13:36.824406,4,T,1646209993660211996,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:36.824406,3,T,1646209993660293272,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:36.831951,3,T,1646209993660293273,0
3,500003,S,L,19200,10,0,154,0,2022-03-02 15:13:36.831951,4,T,1646209993660211996,0
3,500003,S,L,19200,8,0,146,0,2022-03-02 15:13:36.891150,4,T,1646209993660211996,0
3,500003,B,L,19200,8,0,0,0,2022-03-02 15:13:36.891150,4,T,1646209993660293279,0
3,500003,S,L,19200,10,0,136,0,2022-03-02 15:13:36.893329,4,T,1646209993660211996,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:36.893329,3,T,1646209993660293297,0
3,500003,B,L,19200,5,0,0,0,2022-03-02 15:13:37.000834,4,T,1646209993660293308,0
3,500003,S,L,19200,5,0,131,0,2022-03-02 15:13:37.000834,4,T,1646209993660211996,0
3,500003,S,L,19200,5,0,126,0,2022-03-02 15:13:37.022616,4,T,1646209993660211996,0
3,500003,B,L,19200,5,0,0,0,2022-03-02 15:13:37.022616,4,T,1646209993660293317,0
3,500003,B,L,19200,4,0,0,0,2022-03-02 15:13:37.033261,4,T,1646209993660293319,0
3,500003,S,L,19200,4,0,122,0,2022-03-02 15:13:37.033261,4,T,1646209993660211996,0
3,500003,B,L,19190,15,0,0,0,2022-03-02 15:13:41.066637,0,T,1646209993660243443,0
3,500003,S,L,19190,15,100,85,0,2022-03-02 15:13:41.066637,0,T,1646209993660293368,0
3,500003,S,L,19190,85,100,0,0,2022-03-02 15:13:41.066637,0,T,1646209993660293368,0
3,500003,B,L,19190,85,0,201,0,2022-03-02 15:13:41.066637,4,T,1646209993660288586,0
3,500003,B,L,19200,5,0,0,0,2022-03-02 15:13:41.821417,4,T,1646209993660293378,0
3,500003,S,L,19200,5,0,117,0,2022-03-02 15:13:41.821417,4,T,1646209993660211996,0
3,500003,S,L,19200,5,0,112,0,2022-03-02 15:13:41.821978,4,T,1646209993660211996,0
3,500003,B,L,19200,5,0,0,0,2022-03-02 15:13:41.821978,4,T,1646209993660293382,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.080060,3,T,1646209993660293395,0
3,500003,S,L,19200,10,0,102,0,2022-03-02 15:13:43.080060,4,T,1646209993660211996,0
3,500003,S,L,19200,5,0,97,0,2022-03-02 15:13:43.080238,4,T,1646209993660211996,0
3,500003,B,L,19200,5,0,0,0,2022-03-02 15:13:43.080238,4,T,1646209993660293397,0
3,500003,B,L,19200,50,0,0,0,2022-03-02 15:13:43.080297,3,T,1646209993660293399,0
3,500003,S,L,19200,50,0,47,0,2022-03-02 15:13:43.080297,4,T,1646209993660211996,0
3,500003,S,L,19200,5,0,42,0,2022-03-02 15:13:43.094675,4,T,1646209993660211996,0
3,500003,B,L,19200,5,0,0,0,2022-03-02 15:13:43.094675,4,T,1646209993660293379,0
3,500003,S,L,19200,10,0,32,0,2022-03-02 15:13:43.112844,4,T,1646209993660211996,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.112844,3,T,1646209993660293415,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.173193,3,T,1646209993660293422,0
3,500003,S,L,19200,10,0,22,0,2022-03-02 15:13:43.173193,4,T,1646209993660211996,0
3,500003,S,L,19200,10,0,12,0,2022-03-02 15:13:43.195327,4,T,1646209993660211996,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.195327,3,T,1646209993660293430,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.217088,3,T,1646209993660293435,0
3,500003,S,L,19200,10,0,2,0,2022-03-02 15:13:43.217088,4,T,1646209993660211996,0
3,500003,S,L,19200,2,0,0,0,2022-03-02 15:13:43.274347,4,T,1646209993660211996,0
3,500003,S,L,19200,8,0,42,0,2022-03-02 15:13:43.274347,0,T,1646191800088911060,0
3,500003,B,L,19200,2,0,8,0,2022-03-02 15:13:43.274347,3,T,1646209993660293448,0
3,500003,B,L,19200,8,0,0,0,2022-03-02 15:13:43.274347,3,T,1646209993660293448,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.303632,3,T,1646209993660293454,0
3,500003,S,L,19200,10,0,32,0,2022-03-02 15:13:43.303632,0,T,1646191800088911060,0
3,500003,S,L,19200,10,0,22,0,2022-03-02 15:13:43.372793,0,T,1646191800088911060,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.372793,3,T,1646209993660293459,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.425701,3,T,1646209993660293463,0
3,500003,S,L,19200,10,0,12,0,2022-03-02 15:13:43.425701,0,T,1646191800088911060,0
3,500003,S,L,19200,10,0,2,0,2022-03-02 15:13:43.774308,0,T,1646191800088911060,0
3,500003,B,L,19200,10,0,0,0,2022-03-02 15:13:43.774308,3,T,1646209993660293474,0
3,500003,B,L,19200,2,0,8,0,2022-03-02 15:13:43.806918,3,T,1646209993660293482,0
3,500003,S,L,19200,2,0,0,0,2022-03-02 15:13:43.806918,0,T,1646191800088911060,0
3,500003,S,L,19250,1,0,0,0,2022-03-02 15:13:58.110971,0,T,1646209993660269011,0
3,500003,B,L,19250,1,0,4,0,2022-03-02 15:13:58.110971,4,T,1646209993660293548,0
3,500003,S,L,19285,4,0,46,0,2022-03-02 15:13:58.125568,4,T,1646209993660217369,0
3,500003,B,L,19285,4,0,0,0,2022-03-02 15:13:58.125568,4,T,1646209993660293548,0
3,500003,S,G,19210,1,0,0,0,2022-03-02 15:13:59.767025,0,T,1646209993660293621,0
3,500003,B,L,19210,1,0,219,0,2022-03-02 15:13:59.767025,0,T,1646209993660293608,0
3,500003,S,L,19285,46,0,0,0,2022-03-02 15:14:02.029663,4,T,1646209993660217369,0
3,500003,B,L,19285,46,0,854,0,2022-03-02 15:14:02.029663,3,T,1646209993660293653,0
3,500003,S,L,19300,25,0,260,0,2022-03-02 15:14:02.044512,0,T,1646209993660257646,0
3,500003,B,L,19300,25,0,0,0,2022-03-02 15:14:02.044512,3,T,1646209993660293706,0
3,500003,S,L,19300,10,0,250,0,2022-03-02 15:14:02.044593,0,T,1646209993660257646,0
3,500003,B,L,19300,10,0,0,0,2022-03-02 15:14:02.044593,3,T,1646209993660293710,0
3,500003,S,L,19300,178,0,72,0,2022-03-02 15:14:02.058741,0,T,1646209993660257646,0
3,500003,B,L,19300,178,0,0,0,2022-03-02 15:14:02.058741,4,T,1646209993660293651,0
3,500003,S,L,19300,25,0,47,0,2022-03-02 15:14:02.059501,0,T,1646209993660257646,0
3,500003,B,L,19300,25,0,0,0,2022-03-02 15:14:02.059501,3,T,1646209993660293740,0
3,500003,S,L,19300,10,0,37,0,2022-03-02 15:14:02.059681,0,T,1646209993660257646,0
3,500003,B,L,19300,10,0,0,0,2022-03-02 15:14:02.059681,3,T,1646209993660293746,0
3,500003,B,L,19300,5,0,0,0,2022-03-02 15:14:02.693050,4,T,1646209993660293773,0
3,500003,S,L,19300,5,0,32,0,2022-03-02 15:14:02.693050,0,T,1646209993660257646,0
3,500003,S,L,19300,5,0,27,0,2022-03-02 15:14:02.914213,0,T,1646209993660257646,0
3,500003,B,L,19300,5,0,0,0,2022-03-02 15:14:02.914213,4,T,1646209993660293782,0
3,500003,B,L,19300,5,0,0,0,2022-03-02 15:14:02.929918,4,T,1646209993660293786,0
3,500003,S,L,19300,5,0,22,0,2022-03-02 15:14:02.929918,0,T,1646209993660257646,0
3,500003,S,L,19300,5,0,17,0,2022-03-02 15:14:02.947776,0,T,1646209993660257646,0
3,500003,B,L,19300,5,0,0,0,2022-03-02 15:14:02.947776,4,T,1646209993660293790,0
3,500003,B,L,19300,5,0,0,0,2022-03-02 15:14:03.025331,4,T,1646209993660293796,0
3,500003,S,L,19300,5,0,12,0,2022-03-02 15:14:03.025331,0,T,1646209993660257646,0
3,500003,S,L,19300,5,0,7,0,2022-03-02 15:14:03.044691,0,T,1646209993660257646,0
3,500003,B,L,19300,5,0,0,0,2022-03-02 15:14:03.044691,4,T,1646209993660293798,0
3,500003,B,L,19300,5,0,0,0,2022-03-02 15:14:03.077864,4,T,1646209993660293805,0
3,500003,S,L,19300,5,0,2,0,2022-03-02 15:14:03.077864,0,T,1646209993660257646,0
3,500003,S,L,19300,2,0,0,0,2022-03-02 15:14:03.078073,0,T,1646209993660257646,0
3,500003,S,L,19300,3,0,97,0,2022-03-02 15:14:03.078073,0,T,1646209993660261579,0
3,500003,B,L,19300,3,0,0,0,2022-03-02 15:14:03.078073,4,T,1646209993660293808,0
3,500003,B,L,19300,2,0,3,0,2022-03-02 15:14:03.078073,4,T,1646209993660293808,0
