sessionid,scripcode,buyorsell,typecode,rate,qty,minfillqty,avlqty,actionid,tradetimestamp,retetion,audcode,ordid,errorcode,ordertype
3,500002,B,L,218745,1,0,0,0,02mar2022 10:47:28,0,T,1646197155259387939,0,N
3,500002,B,L,218715,2,0,0,0,02mar2022 10:47:28,0,T,1646197155259387915,0,N
3,500002,B,L,218705,2,0,0,0,02mar2022 10:47:28,0,T,1646197155259387900,0,N
3,500002,B,L,218560,3,0,0,0,02mar2022 10:47:28,0,T,1646197155259387958,0,N
3,500002,B,L,218765,2,0,0,0,02mar2022 10:47:28,0,T,1646197155259387954,0,N
3,500002,B,L,218565,2,0,0,0,02mar2022 10:47:28,0,T,1646197155259387976,0,N
3,500002,S,L,218565,2,34,32,0,02mar2022 10:47:28,3,T,1646197155259387977,0,N
3,500002,B,L,218555,6,0,9,0,02mar2022 10:48:27,4,T,1646197155259461583,0,N
3,500002,S,L,218555,6,0,0,0,02mar2022 10:48:27,3,T,1646197155259461588,0,N
3,500002,B,L,218465,15,0,0,0,02mar2022 10:48:42,4,T,1646197155259461758,0,N
3,500002,B,L,218450,15,2,1,0,02mar2022 10:48:42,4,T,1646197155259461617,0,N
3,500002,S,L,218465,15,34,19,0,02mar2022 10:48:42,3,T,1646197155259461762,0,N
3,500002,S,L,218465,2,34,17,0,02mar2022 10:48:42,3,T,1646197155259461762,0,N
3,500002,S,L,218455,2,34,15,0,02mar2022 10:48:42,3,T,1646197155259461762,0,N
3,500002,S,L,218450,15,34,0,0,02mar2022 10:48:42,3,T,1646197155259461762,0,N
3,500002,B,L,218465,2,0,0,0,02mar2022 10:48:42,0,T,1646197155259461760,0,N
3,500002,B,L,218455,2,0,0,0,02mar2022 10:48:42,0,T,1646197155259461756,0,N
3,500002,B,L,218285,1,0,0,0,02mar2022 10:48:42,0,T,1646197155259461674,0,N
3,500002,B,L,218325,1,0,0,0,02mar2022 10:48:42,0,T,1646197155259461692,0,N
3,500002,B,L,218255,1,0,7,0,02mar2022 10:48:42,0,T,1646197155259461649,0,N
3,500002,B,L,218405,1,0,0,0,02mar2022 10:48:42,0,T,1646197155259461721,0,N
3,500002,B,L,218365,1,0,0,0,02mar2022 10:48:42,0,T,1646197155259461712,0,N
3,500002,B,L,218390,9,0,0,0,02mar2022 10:48:42,0,T,1646197155259461714,0,N
3,500002,B,L,218445,15,15,0,0,02mar2022 10:48:42,0,T,1646197155259461737,0,N
3,500002,S,L,218450,1,34,33,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,S,L,218445,15,34,18,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,S,L,218360,4,34,3,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,S,L,218325,1,34,2,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,S,L,218405,1,34,17,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,S,L,218390,9,34,8,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,S,L,218285,1,34,1,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,S,L,218365,1,34,7,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,S,L,218255,1,34,0,0,02mar2022 10:48:42,3,T,1646197155259461763,0,N
3,500002,B,L,218360,4,1,0,0,02mar2022 10:48:42,4,T,1646195412043663104,0,N
3,500002,B,L,218450,1,2,0,0,02mar2022 10:48:42,4,T,1646197155259461617,0,N
3,500002,B,L,218255,7,0,0,0,02mar2022 10:48:42,0,T,1646197155259461649,0,N
3,500002,B,L,218245,2,0,0,0,02mar2022 10:48:42,0,T,1646197155259461673,0,N
3,500002,S,L,218245,2,34,25,0,02mar2022 10:48:42,3,T,1646197155259461764,0,N
3,500002,S,L,218255,7,34,27,0,02mar2022 10:48:42,3,T,1646197155259461764,0,N
3,500002,B,L,218200,10,0,0,0,02mar2022 10:48:42,0,T,1646197155259279774,0,N
3,500002,S,L,218200,10,0,10,0,02mar2022 10:48:42,3,T,1646197155259461771,0,N
3,500002,S,L,218640,3,3,0,0,02mar2022 10:48:45,3,T,1646197155259461869,0,N
3,500002,B,L,218640,3,2,16,0,02mar2022 10:48:45,0,T,1646197155259461848,0,N
3,500002,B,L,218640,16,2,0,0,02mar2022 10:48:45,0,T,1646197155259461848,0,N
3,500002,S,L,218640,16,23,7,0,02mar2022 10:48:45,3,T,1646197155259461870,0,N
3,500002,B,L,219075,2,23,21,0,02mar2022 10:50:36,3,T,1646197155259509712,0,N
3,500002,S,L,219075,2,0,0,0,02mar2022 10:50:36,0,T,1646197155259509704,0,N
3,500002,B,L,219100,27,0,10,0,02mar2022 10:50:36,3,T,1646197155259509720,0,N
3,500002,S,L,219100,27,27,0,0,02mar2022 10:50:36,0,T,1646197155259509650,0,N
3,500002,B,L,219070,4,0,9,0,02mar2022 10:51:08,4,T,1646197155259509722,0,N
3,500002,S,L,219070,4,4,0,0,02mar2022 10:51:08,3,T,1646197155259509913,0,N
3,500002,S,L,219550,1,0,11,0,02mar2022 10:52:33,0,T,1646197155259510121,0,N
3,500002,B,G,219550,1,1,0,0,02mar2022 10:52:33,4,T,1646197155259510204,0,N
3,500002,S,L,219570,1,0,0,0,02mar2022 10:53:51,0,T,1646197155259510288,0,N
3,500002,B,L,219570,1,0,27,0,02mar2022 10:53:51,3,T,1646197155259510378,0,N
3,500002,S,L,219570,1,0,99,0,02mar2022 10:54:01,0,T,1646197155259615155,0,N
3,500002,B,L,219570,1,0,0,0,02mar2022 10:54:01,4,T,1646197155259615162,0,N
3,500002,B,L,219570,1,0,0,0,02mar2022 10:54:02,4,T,1646197155259615174,0,N
3,500002,S,L,219570,1,0,98,0,02mar2022 10:54:02,0,T,1646197155259615155,0,N
3,500002,S,L,219570,1,0,97,0,02mar2022 10:54:04,0,T,1646197155259615155,0,N
3,500002,B,L,219570,1,0,0,0,02mar2022 10:54:04,4,T,1646197155259615190,0,N
3,500002,B,L,219570,2,0,0,0,02mar2022 10:54:06,4,T,1646197155259615206,0,N
3,500002,S,L,219570,2,0,95,0,02mar2022 10:54:06,0,T,1646197155259615155,0,N
3,500002,S,L,219570,5,0,90,0,02mar2022 10:54:06,0,T,1646197155259615155,0,N
3,500002,B,L,219570,5,0,0,0,02mar2022 10:54:06,4,T,1646197155259615208,0,N
3,500002,B,L,219570,2,0,0,0,02mar2022 10:54:06,4,T,1646197155259615215,0,N
3,500002,S,L,219570,2,0,88,0,02mar2022 10:54:06,0,T,1646197155259615155,0,N
3,500002,S,L,219570,1,0,87,0,02mar2022 10:54:06,0,T,1646197155259615155,0,N
3,500002,B,L,219570,1,0,0,0,02mar2022 10:54:06,4,T,1646197155259615219,0,N
3,500002,B,L,219570,2,0,0,0,02mar2022 10:54:07,4,T,1646197155259615232,0,N
3,500002,S,L,219570,2,0,85,0,02mar2022 10:54:07,0,T,1646197155259615155,0,N
3,500002,S,L,219570,2,0,83,0,02mar2022 10:54:07,0,T,1646197155259615155,0,N
3,500002,B,L,219570,2,0,0,0,02mar2022 10:54:07,4,T,1646197155259615239,0,N
3,500002,B,L,219570,1,0,0,0,02mar2022 10:54:07,4,T,1646197155259615244,0,N
3,500002,S,L,219570,1,0,82,0,02mar2022 10:54:07,0,T,1646197155259615155,0,N
3,500002,S,L,219570,1,0,81,0,02mar2022 10:54:07,0,T,1646197155259615155,0,N
3,500002,B,L,219570,1,0,0,0,02mar2022 10:54:07,4,T,1646197155259615251,0,N
3,500002,B,L,219570,1,0,0,0,02mar2022 10:54:08,4,T,1646197155259615260,0,N
3,500002,S,L,219570,1,0,80,0,02mar2022 10:54:08,0,T,1646197155259615155,0,N
3,500002,S,L,219570,2,0,78,0,02mar2022 10:54:08,0,T,1646197155259615155,0,N
3,500002,B,L,219570,2,0,0,0,02mar2022 10:54:08,4,T,1646197155259615270,0,N
3,500002,B,L,219570,78,0,0,0,02mar2022 10:54:08,3,T,1646197155259615280,0,N
3,500002,S,L,219570,78,0,0,0,02mar2022 10:54:08,0,T,1646197155259615155,0,N
3,500002,B,L,219730,1,0,0,0,02mar2022 10:54:09,4,T,1646197155259615301,0,N
3,500002,B,L,219725,1,0,1,0,02mar2022 10:54:09,4,T,1646197155259615301,0,N
3,500002,S,L,219730,1,0,10,0,02mar2022 10:54:09,0,T,1646197155259615297,0,N
3,500002,S,L,219725,1,0,0,0,02mar2022 10:54:09,0,T,1646197155259615303,0,N
3,500002,S,L,219970,2,2,0,0,02mar2022 10:55:13,3,T,1646197155259615740,0,N
3,500002,B,L,219970,2,2,17,0,02mar2022 10:55:13,0,T,1646197155259615738,0,N
3,500002,B,L,219970,2,2,15,0,02mar2022 10:55:13,0,T,1646197155259615738,0,N
3,500002,S,L,219970,2,2,0,0,02mar2022 10:55:13,3,T,1646197155259615741,0,N
3,500002,B,L,219580,2,0,10,0,02mar2022 10:56:34,0,T,1646197155259700947,0,N
3,500002,B,L,219605,2,0,0,0,02mar2022 10:56:34,0,T,1646197155259615754,0,N
3,500002,S,G,219580,2,0,0,0,02mar2022 10:56:34,0,T,1646197155259700951,0,N
3,500002,S,G,219605,2,0,2,0,02mar2022 10:56:34,0,T,1646197155259700951,0,N
3,500002,S,G,219650,23,0,27,0,02mar2022 10:56:34,0,T,1646197155259700951,0,N
3,500002,S,G,219635,23,0,4,0,02mar2022 10:56:34,0,T,1646197155259700951,0,N
3,500002,B,L,219635,23,23,0,0,02mar2022 10:56:34,0,T,1646197155259615724,0,N
3,500002,B,L,219650,23,23,0,0,02mar2022 10:56:34,0,T,1646197155259615780,0,N
3,500002,S,L,219975,1,23,22,0,02mar2022 10:56:52,0,T,1646197155259700957,0,N
3,500002,B,L,219975,1,0,0,0,02mar2022 10:56:52,3,T,1646197155259701074,0,N
3,500002,B,L,219695,20,23,3,0,02mar2022 10:57:28,0,T,1646197155259701336,0,N
3,500002,S,L,219695,20,0,0,0,02mar2022 10:57:28,4,T,1646197155259701379,0,N
3,500002,S,L,219695,6,0,14,0,02mar2022 10:57:31,4,T,1646197155259701440,0,N
3,500002,B,L,219695,6,0,0,0,02mar2022 10:57:31,3,T,1646197155259701441,0,N
3,500002,B,L,219695,1,0,0,0,02mar2022 10:57:32,4,T,1646197155259701454,0,N
3,500002,S,L,219695,1,0,13,0,02mar2022 10:57:32,4,T,1646197155259701440,0,N
3,500002,S,L,219695,1,0,12,0,02mar2022 10:57:33,4,T,1646197155259701440,0,N
3,500002,B,L,219695,1,1,0,0,02mar2022 10:57:33,3,T,1646197155259701460,0,N
3,500002,S,L,219695,1,0,11,0,02mar2022 10:57:33,4,T,1646197155259701440,0,N
3,500002,B,L,219695,1,0,0,0,02mar2022 10:57:33,4,T,1646197155259701461,0,N
3,500002,S,L,219695,1,0,10,0,02mar2022 10:57:33,4,T,1646197155259701440,0,N
3,500002,B,L,219695,1,1,0,0,02mar2022 10:57:33,3,T,1646197155259701469,0,N
3,500002,S,L,219695,1,0,9,0,02mar2022 10:57:33,4,T,1646197155259701440,0,N
3,500002,B,L,219695,1,0,0,0,02mar2022 10:57:33,4,T,1646197155259701470,0,N
3,500002,B,L,219695,9,9,0,0,02mar2022 10:57:33,3,T,1646197155259701477,0,N
3,500002,S,L,219695,9,0,0,0,02mar2022 10:57:33,4,T,1646197155259701440,0,N
3,500002,B,L,219695,10,22,12,0,02mar2022 10:58:21,0,T,1646197155259701587,0,N
3,500002,S,L,219695,10,10,0,0,02mar2022 10:58:21,0,T,1646197155259701791,0,N
3,500002,B,L,220000,10,0,0,0,02mar2022 11:02:26,3,T,1646197155259789424,0,N
3,500002,S,L,220000,10,0,0,0,02mar2022 11:02:26,0,T,1646197155259701889,0,N
3,500002,S,L,220045,9,0,0,0,02mar2022 11:02:26,0,T,1646197155259789260,0,N
3,500002,B,L,220045,9,0,15,0,02mar2022 11:02:26,3,T,1646197155259789428,0,N
3,500002,B,L,220090,9,0,0,0,02mar2022 11:02:26,3,T,1646197155259789431,0,N
3,500002,B,L,220075,1,0,9,0,02mar2022 11:02:26,3,T,1646197155259789431,0,N
3,500002,S,L,220090,9,0,1,0,02mar2022 11:02:26,0,T,1646197155259701539,0,N
3,500002,S,L,220075,1,0,0,0,02mar2022 11:02:26,0,T,1646197155259701844,0,N
3,500002,S,L,220090,1,0,0,0,02mar2022 11:02:26,0,T,1646197155259701539,0,N
3,500002,B,L,220090,1,0,9,0,02mar2022 11:02:26,3,T,1646197155259789432,0,N
3,500002,S,L,220400,1,0,0,0,02mar2022 11:03:07,0,T,1646197155259892482,0,N
3,500002,S,L,220300,1,0,0,0,02mar2022 11:03:07,4,T,1646193664720055117,0,N
3,500002,B,G,220300,1,2,1,0,02mar2022 11:03:07,0,T,1646197155259892624,0,N
3,500002,B,G,220400,1,2,0,0,02mar2022 11:03:07,0,T,1646197155259892624,0,N
3,500002,B,L,220405,2,0,3,0,02mar2022 11:03:22,4,T,1646197155259892686,0,N
3,500002,S,L,220405,2,0,0,0,02mar2022 11:03:22,0,T,1646197155259892417,0,N
3,500002,B,L,220405,3,0,0,0,02mar2022 11:03:22,4,T,1646197155259892686,0,N
3,500002,S,L,220405,3,3,0,0,02mar2022 11:03:22,3,T,1646197155259892687,0,N
3,500002,S,L,220530,2,0,0,0,02mar2022 11:03:56,0,T,1646197155259892835,0,N
3,500002,S,L,220525,2,0,0,0,02mar2022 11:03:56,0,T,1646197155259892836,0,N
3,500002,S,L,220520,2,0,0,0,02mar2022 11:03:56,0,T,1646197155259892837,0,N
3,500002,B,L,220520,2,0,4,0,02mar2022 11:03:56,3,T,1646197155259892876,0,N
3,500002,B,L,220525,2,0,2,0,02mar2022 11:03:56,3,T,1646197155259892876,0,N
3,500002,B,L,220530,2,0,0,0,02mar2022 11:03:56,3,T,1646197155259892876,0,N
3,500002,B,L,220535,2,0,6,0,02mar2022 11:03:56,3,T,1646197155259892877,0,N
3,500002,S,L,220535,2,0,0,0,02mar2022 11:03:56,0,T,1646197155259892827,0,N
3,500002,S,L,220585,12,0,0,0,02mar2022 11:03:56,0,T,1646197155259789447,0,N
3,500002,S,L,220590,18,18,0,0,02mar2022 11:03:56,0,T,1646193664720054591,0,N
3,500002,B,L,220585,12,0,18,0,02mar2022 11:03:56,3,T,1646197155259892878,0,N
3,500002,B,L,220590,18,0,0,0,02mar2022 11:03:56,3,T,1646197155259892878,0,N
3,500002,B,L,220595,2,0,0,0,02mar2022 11:03:56,3,T,1646197155259892880,0,N
3,500002,S,L,220595,2,0,0,0,02mar2022 11:03:56,0,T,1646197155259789478,0,N
3,500002,S,L,220685,1,1,0,0,02mar2022 11:04:27,3,T,1646197155259893124,0,N
3,500002,B,L,220685,1,24,23,0,02mar2022 11:04:27,0,T,1646197155259893084,0,N
3,500002,B,L,220685,1,24,22,0,02mar2022 11:04:27,0,T,1646197155259893084,0,N
3,500002,S,L,220685,1,1,0,0,02mar2022 11:04:27,3,T,1646197155259893125,0,N
3,500002,S,L,220685,1,1,0,0,02mar2022 11:04:27,3,T,1646197155259893126,0,N
3,500002,B,L,220685,1,24,21,0,02mar2022 11:04:27,0,T,1646197155259893084,0,N
3,500002,B,L,220685,1,24,20,0,02mar2022 11:04:27,0,T,1646197155259893084,0,N
3,500002,S,L,220685,1,1,0,0,02mar2022 11:04:27,3,T,1646197155259893129,0,N
3,500002,B,L,220590,1,17,16,0,02mar2022 11:05:11,0,T,1646197155259893025,0,N
3,500002,S,G,220590,1,1,0,0,02mar2022 11:05:11,4,T,1646197155259893351,0,N
3,500002,B,L,220550,4,2,12,0,02mar2022 11:05:39,4,T,1646197155259892695,0,N
3,500002,S,L,220550,4,4,0,0,02mar2022 11:05:39,3,T,1646197155259969016,0,N
3,500002,S,L,220500,7,7,0,0,02mar2022 11:07:28,3,T,1646197155259969331,0,N
3,500002,B,L,220500,7,29,22,0,02mar2022 11:07:28,0,T,1646197155259969137,0,N
3,500002,S,L,220710,10,0,0,0,02mar2022 11:07:31,4,T,1646197155259969364,0,N
3,500002,S,L,220710,4,0,0,0,02mar2022 11:07:31,4,T,1646197155259969338,0,N
3,500002,S,L,220715,4,1,0,0,02mar2022 11:07:31,4,T,1646197155259892936,0,N
3,500002,S,L,220715,1,0,0,0,02mar2022 11:07:31,0,T,1646197155259969363,0,N
3,500002,S,L,220720,6,0,2,0,02mar2022 11:07:31,0,T,1646197155259969367,0,N
3,500002,B,L,220715,1,0,10,0,02mar2022 11:07:31,4,T,1646197155259969372,0,N
3,500002,B,L,220715,4,0,6,0,02mar2022 11:07:31,4,T,1646197155259969372,0,N
3,500002,B,L,220720,6,0,0,0,02mar2022 11:07:31,4,T,1646197155259969372,0,N
3,500002,B,L,220710,10,0,11,0,02mar2022 11:07:31,4,T,1646197155259969372,0,N
3,500002,B,L,220710,4,0,21,0,02mar2022 11:07:31,4,T,1646197155259969372,0,N
3,500002,S,G,220400,3,3,0,0,02mar2022 11:07:46,0,T,1646197155259969421,0,N
3,500002,B,L,220400,3,0,37,0,02mar2022 11:07:46,0,T,1646197155259969142,0,N
3,500002,B,L,220400,1,0,36,0,02mar2022 11:07:58,0,T,1646197155259969142,0,N
3,500002,S,L,220400,1,1,0,0,02mar2022 11:07:58,3,T,1646197155259969475,0,N
3,500002,S,L,220400,36,0,1,0,02mar2022 11:07:58,3,T,1646197155259969476,0,N
3,500002,B,L,220400,36,0,0,0,02mar2022 11:07:58,0,T,1646197155259969142,0,N
3,500002,S,L,220515,1,0,0,0,02mar2022 11:08:06,0,T,1646197155259969554,0,N
3,500002,B,L,220515,1,3,2,0,02mar2022 11:08:06,4,T,1646197155259969557,0,N
3,500002,B,L,220515,2,3,0,0,02mar2022 11:08:06,4,T,1646197155259969557,0,N
3,500002,S,L,220515,2,2,0,0,02mar2022 11:08:06,3,T,1646197155259969559,0,N
3,500002,B,L,220155,2,2,14,0,02mar2022 11:08:12,4,T,1646197155259969396,0,N
3,500002,S,L,220155,10,12,2,0,02mar2022 11:08:12,3,T,1646197155259969571,0,N
3,500002,S,L,220155,2,12,0,0,02mar2022 11:08:12,3,T,1646197155259969571,0,N
3,500002,B,L,220155,10,0,0,0,02mar2022 11:08:12,4,T,1646197155259969563,0,N
3,500002,B,L,220155,12,2,2,0,02mar2022 11:08:12,4,T,1646197155259969396,0,N
3,500002,S,L,220155,12,12,0,0,02mar2022 11:08:12,3,T,1646197155259969572,0,N
3,500002,S,L,220150,10,12,0,0,02mar2022 11:08:12,3,T,1646197155259969573,0,N
3,500002,S,L,220155,2,12,10,0,02mar2022 11:08:12,3,T,1646197155259969573,0,N
3,500002,B,L,220150,10,22,12,0,02mar2022 11:08:12,0,T,1646197155259969549,0,N
3,500002,B,L,220155,2,2,0,0,02mar2022 11:08:12,4,T,1646197155259969396,0,N
3,500002,S,L,220150,12,12,0,0,02mar2022 11:08:12,3,T,1646197155259969576,0,N
3,500002,B,L,220150,12,22,0,0,02mar2022 11:08:12,0,T,1646197155259969549,0,N
3,500002,B,L,220155,6,7,1,0,02mar2022 11:09:47,0,T,1646197155259969765,0,N
3,500002,S,L,220155,6,0,0,0,02mar2022 11:09:47,3,T,1646197155259969820,0,N
3,500002,B,L,220145,10,14,4,0,02mar2022 11:09:47,0,T,1646197155259969743,0,N
3,500002,S,L,220145,10,0,0,0,02mar2022 11:09:47,3,T,1646197155259969825,0,N
3,500002,S,L,220145,4,0,6,0,02mar2022 11:09:47,3,T,1646197155259969826,0,N
3,500002,B,L,220145,4,14,0,0,02mar2022 11:09:47,0,T,1646197155259969743,0,N
3,500002,S,L,220050,2,10,8,0,02mar2022 11:10:21,0,T,1646197155259969982,0,N
3,500002,B,L,220050,2,0,0,0,02mar2022 11:10:21,0,T,1646197155259892813,0,N
3,500002,B,L,220000,8,8,0,0,02mar2022 11:10:21,3,T,1646197155259969984,0,N
3,500002,S,L,220000,8,10,0,0,02mar2022 11:10:21,0,T,1646197155259969982,0,N
3,500002,S,L,219970,1,1,0,0,02mar2022 11:11:22,4,T,1646199402567109767,0,N
3,500002,B,L,219970,1,6,5,0,02mar2022 11:11:22,0,T,1646199402567109644,0,N
3,500002,B,L,219955,7,7,0,0,02mar2022 11:11:45,0,T,1646199402567109629,0,N
3,500002,S,L,219955,7,0,0,0,02mar2022 11:11:45,3,T,1646199402567109806,0,N
3,500002,S,G,219605,7,0,0,0,02mar2022 11:13:49,0,T,1646199402567110378,0,N
3,500002,B,L,219605,7,17,10,0,02mar2022 11:13:49,0,T,1646199402567110325,0,N
3,500002,B,L,219905,1,0,0,0,02mar2022 11:14:12,3,T,1646199402567110451,0,N
3,500002,S,L,219905,1,0,14,0,02mar2022 11:14:12,4,T,1646199402567110441,0,N
3,500002,B,G,219875,1,0,0,0,02mar2022 11:14:24,0,T,1646199402567110480,0,N
3,500002,S,L,219875,1,0,1,0,02mar2022 11:14:24,0,T,1646199402567110474,0,N
3,500002,S,L,220135,8,0,0,0,02mar2022 11:16:51,0,T,1646199402567110461,0,N
3,500002,S,L,220155,2,0,0,0,02mar2022 11:16:51,0,T,1646199402567109799,0,N
3,500002,S,L,220115,1,0,0,0,02mar2022 11:16:51,0,T,1646199402567109831,0,N
3,500002,S,L,220180,9,0,0,0,02mar2022 11:16:51,0,T,1646199402567110460,0,N
3,500002,S,L,220195,1,0,0,0,02mar2022 11:16:51,0,T,1646199402567109779,0,N
3,500002,S,L,220225,9,0,0,0,02mar2022 11:16:51,0,T,1646199402567109780,0,N
3,500002,S,L,220090,12,0,0,0,02mar2022 11:16:51,0,T,1646199402567110455,0,N
3,500002,S,L,220035,2,0,0,0,02mar2022 11:16:51,0,T,1646199402567109938,0,N
3,500002,S,L,220040,2,0,0,0,02mar2022 11:16:51,0,T,1646199402567213594,0,N
3,500002,S,L,220045,11,0,0,0,02mar2022 11:16:51,0,T,1646199402567110457,0,N
3,500002,S,L,220075,2,0,0,0,02mar2022 11:16:51,0,T,1646199402567109926,0,N
3,500002,S,L,220040,15,0,0,0,02mar2022 11:16:51,4,T,1646199402567213604,0,N
3,500002,B,G,220230,7,100,0,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220225,9,100,7,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220195,1,100,16,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220180,9,100,17,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220155,2,100,26,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220145,3,100,28,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220135,8,100,31,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220115,1,100,39,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220105,16,100,40,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220090,12,100,56,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220075,2,100,68,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220045,11,100,70,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220040,15,100,81,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220040,2,100,96,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,B,G,220035,2,100,98,0,02mar2022 11:16:51,0,T,1646199402567213629,0,N
3,500002,S,L,220145,3,1,0,0,02mar2022 11:16:51,4,T,1646193664720784873,0,N
3,500002,S,L,220105,16,2,0,0,02mar2022 11:16:51,4,T,1646199402567110128,0,N
3,500002,S,L,220230,7,16,9,0,02mar2022 11:16:51,0,T,1646199402567109857,0,N
3,500002,S,L,220390,1,0,0,0,02mar2022 11:17:54,0,T,1646199402567213845,0,N
3,500002,S,L,220395,2,0,0,0,02mar2022 11:17:54,0,T,1646199402567213942,0,N
3,500002,S,L,220360,11,0,0,0,02mar2022 11:17:54,0,T,1646199402567213957,0,N
3,500002,S,L,220355,2,0,0,0,02mar2022 11:17:54,0,T,1646199402567213958,0,N
3,500002,S,L,220350,2,0,0,0,02mar2022 11:17:54,0,T,1646199402567213785,0,N
3,500002,S,L,220405,1,0,9,0,02mar2022 11:17:54,0,T,1646199402567213941,0,N
3,500002,S,L,220360,16,2,0,0,02mar2022 11:17:54,4,T,1646199402567213643,0,N
3,500002,B,G,220350,2,35,33,0,02mar2022 11:17:54,0,T,1646199402567213969,0,N
3,500002,B,G,220355,2,35,31,0,02mar2022 11:17:54,0,T,1646199402567213969,0,N
3,500002,B,G,220360,11,35,20,0,02mar2022 11:17:54,0,T,1646199402567213969,0,N
3,500002,B,G,220360,16,35,4,0,02mar2022 11:17:54,0,T,1646199402567213969,0,N
3,500002,B,G,220390,1,35,3,0,02mar2022 11:17:54,0,T,1646199402567213969,0,N
3,500002,B,G,220395,2,35,1,0,02mar2022 11:17:54,0,T,1646199402567213969,0,N
3,500002,B,G,220405,1,35,0,0,02mar2022 11:17:54,0,T,1646199402567213969,0,N
3,500002,S,L,220355,1,0,14,0,02mar2022 11:21:08,4,T,1646199402567214295,0,N
3,500002,B,L,220355,1,0,0,0,02mar2022 11:21:08,3,T,1646199402567214297,0,N
3,500002,B,L,220355,1,0,0,0,02mar2022 11:21:08,3,T,1646199402567214298,0,N
3,500002,S,L,220355,1,0,13,0,02mar2022 11:21:08,4,T,1646199402567214295,0,N
3,500002,S,L,220355,13,0,0,0,02mar2022 11:21:08,4,T,1646199402567214295,0,N
3,500002,B,L,220395,1,0,14,0,02mar2022 11:21:08,3,T,1646199402567214299,0,N
3,500002,B,L,220355,13,0,15,0,02mar2022 11:21:08,3,T,1646199402567214299,0,N
3,500002,S,L,220395,1,0,0,0,02mar2022 11:21:08,0,T,1646199402567214234,0,N
3,500002,S,L,220405,1,0,0,0,02mar2022 11:21:08,4,T,1646199402567214225,0,N
3,500002,B,L,220405,1,0,12,0,02mar2022 11:21:08,3,T,1646199402567214303,0,N
3,500002,B,L,220515,1,0,0,0,02mar2022 11:21:21,3,T,1646199402567214436,0,N
3,500002,S,L,220515,1,0,0,0,02mar2022 11:21:21,0,T,1646199402567213923,0,N
3,500002,B,L,220500,1,0,0,0,02mar2022 11:22:19,3,T,1646199402567360215,0,N
3,500002,S,L,220500,1,0,1,0,02mar2022 11:22:19,0,T,1646199402567214124,0,N
3,500002,S,L,220500,1,0,0,0,02mar2022 11:22:19,0,T,1646199402567214124,0,N
3,500002,B,L,220500,1,1,0,0,02mar2022 11:22:19,3,T,1646199402567360216,0,N
3,500002,B,G,220735,10,0,0,0,02mar2022 11:22:44,0,T,1646199402567360273,0,N
3,500002,S,L,220735,10,2,6,0,02mar2022 11:22:44,4,T,1646199402567214312,0,N
3,500002,S,L,220745,5,0,10,0,02mar2022 11:23:22,4,T,1646199402567360346,0,N
3,500002,B,L,220745,5,0,0,0,02mar2022 11:23:22,4,T,1646199402567360382,0,N
3,500002,B,L,220420,15,0,0,0,02mar2022 11:24:22,4,T,1646199402567360457,0,N
3,500002,B,L,220420,2,2,14,0,02mar2022 11:24:22,4,T,1646199402567214059,0,N
3,500002,S,L,220420,15,17,2,0,02mar2022 11:24:22,3,T,1646199402567360500,0,N
3,500002,S,L,220420,2,17,0,0,02mar2022 11:24:22,3,T,1646199402567360500,0,N
3,500002,B,L,220800,5,0,6,0,02mar2022 11:25:12,3,T,1646199402567360576,0,N
3,500002,S,L,220800,5,0,0,0,02mar2022 11:25:12,4,T,1646197155259969281,0,N
3,500002,B,L,220820,1,0,0,0,02mar2022 11:25:12,3,T,1646199402567360577,0,N
3,500002,S,L,220820,1,2,1,0,02mar2022 11:25:12,0,T,1646199402567360557,0,N
3,500002,S,L,220820,1,2,0,0,02mar2022 11:25:12,0,T,1646199402567360557,0,N
